text,label
Government bans mobile phones permanently,0
New report highlights progress in mobile phones,1
Scientists confirm mobile phones causes immortality,0
mobile phones industry shows steady growth,1
climate gives superpowers instantly,0
Scientists discover climate improvement,1
transport will destroy the world tomorrow,0
Scientists discover transport improvement,1
Scientists confirm education causes immortality,0
education innovation improves global economy,1
internet will destroy the world tomorrow,0
internet innovation improves global economy,1
Scientists confirm AI causes immortality,0
New AI technology launched,1
Experts say energy makes humans invisible,0
energy sector sees major development this year,1
medicine discovered to control human minds,0
Scientists discover medicine improvement,1
energy will destroy the world tomorrow,0
New energy technology launched,1
agriculture discovered to control human minds,0
agriculture sector sees major development this year,1
transport allows humans to live forever,0
New transport technology launched,1
internet allows humans to live forever,0
Government announces new internet policy,1
Experts say medicine makes humans invisible,0
Research shows benefits of medicine in daily life,1
Scientists confirm space causes immortality,0
New report highlights progress in space,1
agriculture gives superpowers instantly,0
Government announces new agriculture policy,1
Scientists confirm agriculture causes immortality,0
New agriculture technology launched,1
Experts say economy makes humans invisible,0
New report highlights progress in economy,1
education discovered to control human minds,0
Scientists discover education improvement,1
economy gives superpowers instantly,0
New report highlights progress in economy,1
Scientists confirm technology causes immortality,0
technology industry shows steady growth,1
Government bans mobile phones permanently,0
New report highlights progress in mobile phones,1
Breaking: finance cures all diseases instantly,0
Research shows benefits of finance in daily life,1
